User_id,Date,itemDescription,year,month,day,day_of_week
3731,2014-08-18,soda,2014,8,18,0
4487,2014-08-18,whole milk,2014,8,18,0
2375,2014-08-18,whole milk,2014,8,18,0
4962,2014-08-18,pip fruit,2014,8,18,0
4511,2014-08-18,pork,2014,8,18,0
3731,2014-08-18,roll products ,2014,8,18,0
2595,2014-08-18,tropical fruit,2014,8,18,0
1881,2014-08-18,soda,2014,8,18,0
3286,2014-08-18,artif. sweetener,2014,8,18,0
4692,2014-08-18,grapes,2014,8,18,0
4487,2014-08-18,spread cheese,2014,8,18,0
2399,2014-08-18,whipped/sour cream,2014,8,18,0
3060,2014-08-18,other vegetables,2014,8,18,0
1624,2014-08-18,other vegetables,2014,8,18,0
1966,2014-08-18,canned beer,2014,8,18,0
4374,2014-08-18,newspapers,2014,8,18,0
2375,2014-08-18,pip fruit,2014,8,18,0
4962,2014-08-18,napkins,2014,8,18,0
4233,2014-08-18,pork,2014,8,18,0
4156,2014-08-19,whole milk,2014,8,19,1
2396,2014-08-19,tropical fruit,2014,8,19,1
2892,2014-08-19,pastry,2014,8,19,1
2761,2014-08-19,margarine,2014,8,19,1
1153,2014-08-19,cake bar,2014,8,19,1
4156,2014-08-19,candles,2014,8,19,1
2053,2014-08-19,soda,2014,8,19,1
1679,2014-08-19,brown bread,2014,8,19,1
1894,2014-08-19,cream cheese ,2014,8,19,1
1894,2014-08-19,waffles,2014,8,19,1
2177,2014-08-19,soups,2014,8,19,1
2426,2014-08-19,soda,2014,8,19,1
2426,2014-08-19,bottled water,2014,8,19,1
4590,2014-08-19,candy,2014,8,19,1
1679,2014-08-19,whipped/sour cream,2014,8,19,1
2892,2014-08-19,coffee,2014,8,19,1
2396,2014-08-19,margarine,2014,8,19,1
2177,2014-08-19,coffee,2014,8,19,1
2343,2014-08-19,canned beer,2014,8,19,1
4590,2014-08-19,soda,2014,8,19,1
1004,2014-08-19,pastry,2014,8,19,1
4538,2014-08-19,hard cheese,2014,8,19,1
2343,2014-08-19,candles,2014,8,19,1
2772,2014-08-19,red/blush wine,2014,8,19,1
1730,2014-08-19,sugar,2014,8,19,1
3337,2014-08-19,whole milk,2014,8,19,1
3866,2014-08-19,hygiene articles,2014,8,19,1
2755,2014-08-19,napkins,2014,8,19,1
4993,2014-08-19,tropical fruit,2014,8,19,1
1004,2014-08-19,root vegetables,2014,8,19,1
3330,2014-08-19,tropical fruit,2014,8,19,1
3337,2014-08-19,citrus fruit,2014,8,19,1
2772,2014-08-19,soda,2014,8,19,1
4538,2014-08-19,other vegetables,2014,8,19,1
2053,2014-08-19,rolls/buns,2014,8,19,1
1679,2014-08-19,rolls/buns,2014,8,19,1
3866,2014-08-19,onions,2014,8,19,1
4156,2014-08-19,cat food,2014,8,19,1
1153,2014-08-19,chicken,2014,8,19,1
1004,2014-08-19,whole milk,2014,8,19,1
4993,2014-08-19,detergent,2014,8,19,1
2755,2014-08-19,other vegetables,2014,8,19,1
1730,2014-08-19,napkins,2014,8,19,1
3330,2014-08-19,spread cheese,2014,8,19,1
2892,2014-08-19,sausage,2014,8,19,1
2761,2014-08-19,brown bread,2014,8,19,1
1894,2014-08-19,root vegetables,2014,8,19,1
2396,2014-08-19,whole milk,2014,8,19,1
3420,2014-08-20,bottled beer,2014,8,20,2
3151,2014-08-20,margarine,2014,8,20,2
3039,2014-08-20,root vegetables,2014,8,20,2
4673,2014-08-20,specialty chocolate,2014,8,20,2
4940,2014-08-20,dessert,2014,8,20,2
2549,2014-08-20,potato products,2014,8,20,2
4769,2014-08-20,whipped/sour cream,2014,8,20,2
3405,2014-08-20,cream cheese ,2014,8,20,2
4188,2014-08-20,shopping bags,2014,8,20,2
2549,2014-08-20,napkins,2014,8,20,2
3227,2014-08-20,shopping bags,2014,8,20,2
1288,2014-08-20,packaged fruit/vegetables,2014,8,20,2
1665,2014-08-20,canned beer,2014,8,20,2
1342,2014-08-20,margarine,2014,8,20,2
2354,2014-08-20,Instant food products,2014,8,20,2
1807,2014-08-20,popcorn,2014,8,20,2
4745,2014-08-20,soft cheese,2014,8,20,2
1288,2014-08-20,abrasive cleaner,2014,8,20,2
3227,2014-08-20,soda,2014,8,20,2
1288,2014-08-20,napkins,2014,8,20,2
4745,2014-08-20,long life bakery product,2014,8,20,2
1162,2014-08-20,salty snack,2014,8,20,2
4819,2014-08-20,pip fruit,2014,8,20,2
3405,2014-08-20,whole milk,2014,8,20,2
1651,2014-08-20,canned vegetables,2014,8,20,2
2089,2014-08-20,other vegetables,2014,8,20,2
3089,2014-08-20,sausage,2014,8,20,2
1651,2014-08-20,cat food,2014,8,20,2
2089,2014-08-20,soda,2014,8,20,2
4819,2014-08-20,whole milk,2014,8,20,2
3227,2014-08-20,bottled beer,2014,8,20,2
3039,2014-08-20,finished products,2014,8,20,2
4673,2014-08-20,whole milk,2014,8,20,2
4940,2014-08-20,soda,2014,8,20,2
2549,2014-08-20,other vegetables,2014,8,20,2
3151,2014-08-20,meat,2014,8,20,2
4188,2014-08-20,soda,2014,8,20,2
4769,2014-08-20,napkins,2014,8,20,2
1807,2014-08-20,finished products,2014,8,20,2
2354,2014-08-20,soda,2014,8,20,2
1342,2014-08-20,dessert,2014,8,20,2
3089,2014-08-20,house keeping products,2014,8,20,2
1288,2014-08-20,whole milk,2014,8,20,2
1162,2014-08-20,red/blush wine,2014,8,20,2
3420,2014-08-20,pip fruit,2014,8,20,2
1665,2014-08-20,curd cheese,2014,8,20,2
1639,2014-08-21,chocolate,2014,8,21,3
1801,2014-08-21,brown bread,2014,8,21,3
1471,2014-08-21,whole milk,2014,8,21,3
4624,2014-08-21,other vegetables,2014,8,21,3
1120,2014-08-21,sugar,2014,8,21,3
4822,2014-08-21,coffee,2014,8,21,3
1468,2014-08-21,salty snack,2014,8,21,3
3643,2014-08-21,kitchen towels,2014,8,21,3
1908,2014-08-21,soda,2014,8,21,3
2087,2014-08-21,pickled vegetables,2014,8,21,3
1832,2014-08-21,bottled beer,2014,8,21,3
4733,2014-08-21,curd cheese,2014,8,21,3
4886,2014-08-21,coffee,2014,8,21,3
1308,2014-08-21,white wine,2014,8,21,3
1412,2014-08-21,make up remover,2014,8,21,3
2396,2014-08-21,sugar,2014,8,21,3
3308,2014-08-21,brown bread,2014,8,21,3
1308,2014-08-21,waffles,2014,8,21,3
1412,2014-08-21,shopping bags,2014,8,21,3
2396,2014-08-21,canned vegetables,2014,8,21,3
1816,2014-08-21,canned beer,2014,8,21,3
1938,2014-08-21,pastry,2014,8,21,3
3368,2014-08-21,cream cheese ,2014,8,21,3
3517,2014-08-21,margarine,2014,8,21,3
1599,2014-08-21,rolls/buns,2014,8,21,3
1832,2014-08-21,coffee,2014,8,21,3
3308,2014-08-21,bottled water,2014,8,21,3
1725,2014-08-21,curd,2014,8,21,3
1599,2014-08-21,sausage,2014,8,21,3
1832,2014-08-21,whole milk,2014,8,21,3
3368,2014-08-21,rolls/buns,2014,8,21,3
3517,2014-08-21,butter,2014,8,21,3
1801,2014-08-21,white bread,2014,8,21,3
1471,2014-08-21,tropical fruit,2014,8,21,3
4624,2014-08-21,fruit/vegetable juice,2014,8,21,3
1120,2014-08-21,tropical fruit,2014,8,21,3
1816,2014-08-21,pickled vegetables,2014,8,21,3
1468,2014-08-21,root vegetables,2014,8,21,3
3643,2014-08-21,sugar,2014,8,21,3
1908,2014-08-21,pip fruit,2014,8,21,3
1639,2014-08-21,long life bakery product,2014,8,21,3
2087,2014-08-21,seasonal products,2014,8,21,3
1938,2014-08-21,tropical fruit,2014,8,21,3
4733,2014-08-21,beef,2014,8,21,3
4886,2014-08-21,dessert,2014,8,21,3
3308,2014-08-21,shopping bags,2014,8,21,3
1725,2014-08-21,chicken,2014,8,21,3
4822,2014-08-21,whole milk,2014,8,21,3
2524,2014-08-22,pip fruit,2014,8,22,4
2187,2014-08-22,newspapers,2014,8,22,4
1108,2014-08-22,pastry,2014,8,22,4
4415,2014-08-22,other vegetables,2014,8,22,4
4367,2014-08-22,shopping bags,2014,8,22,4
3194,2014-08-22,fruit/vegetable juice,2014,8,22,4
3046,2014-08-22,frozen vegetables,2014,8,22,4
4970,2014-08-22,pip fruit,2014,8,22,4
2062,2014-08-22,whole milk,2014,8,22,4
1878,2014-08-22,soda,2014,8,22,4
3533,2014-08-22,other vegetables,2014,8,22,4
4299,2014-08-22,cream cheese ,2014,8,22,4
1108,2014-08-22,oil,2014,8,22,4
2068,2014-08-22,rolls/buns,2014,8,22,4
3000,2014-08-22,fruit/vegetable juice,2014,8,22,4
2729,2014-08-22,whole milk,2014,8,22,4
1878,2014-08-22,soups,2014,8,22,4
2062,2014-08-22,onions,2014,8,22,4
2062,2014-08-22,misc. beverages,2014,8,22,4
4970,2014-08-22,whipped/sour cream,2014,8,22,4
3645,2014-08-22,sugar,2014,8,22,4
3000,2014-08-22,cat food,2014,8,22,4
2729,2014-08-22,cleaner,2014,8,22,4
2114,2014-08-22,bottled water,2014,8,22,4
1709,2014-08-22,coffee,2014,8,22,4
2373,2014-08-22,chewing gum,2014,8,22,4
3645,2014-08-22,chicken,2014,8,22,4
4133,2014-08-22,soups,2014,8,22,4
2028,2014-08-22,ham,2014,8,22,4
4508,2014-08-22,rolls/buns,2014,8,22,4
4133,2014-08-22,seasonal products,2014,8,22,4
4508,2014-08-22,whole milk,2014,8,22,4
2373,2014-08-22,newspapers,2014,8,22,4
2114,2014-08-22,dessert,2014,8,22,4
3194,2014-08-22,liver loaf,2014,8,22,4
2062,2014-08-22,domestic eggs,2014,8,22,4
4970,2014-08-22,onions,2014,8,22,4
3046,2014-08-22,citrus fruit,2014,8,22,4
3533,2014-08-22,hamburger meat,2014,8,22,4
2606,2014-08-22,citrus fruit,2014,8,22,4
4415,2014-08-22,bottled water,2014,8,22,4
4367,2014-08-22,rolls/buns,2014,8,22,4
2028,2014-08-22,salt,2014,8,22,4
3645,2014-08-22,candy,2014,8,22,4
2068,2014-08-22,whole milk,2014,8,22,4
1709,2014-08-22,white bread,2014,8,22,4
2606,2014-08-22,whole milk,2014,8,22,4
1878,2014-08-22,shopping bags,2014,8,22,4
2524,2014-08-22,tea,2014,8,22,4
2187,2014-08-22,beverages,2014,8,22,4
1108,2014-08-22,salty snack,2014,8,22,4
4299,2014-08-22,berries,2014,8,22,4
1466,2014-08-23,white bread,2014,8,23,5
3830,2014-08-23,candy,2014,8,23,5
1416,2014-08-23,onions,2014,8,23,5
1639,2014-08-23,female sanitary products,2014,8,23,5
1398,2014-08-23,sugar,2014,8,23,5
1696,2014-08-23,root vegetables,2014,8,23,5
1010,2014-08-23,specialty bar,2014,8,23,5
1428,2014-08-23,soda,2014,8,23,5
4540,2014-08-23,kitchen towels,2014,8,23,5
1466,2014-08-23,whole milk,2014,8,23,5
3872,2014-08-23,salty snack,2014,8,23,5
1498,2014-08-23,rolls/buns,2014,8,23,5
1124,2014-08-23,soda,2014,8,23,5
1428,2014-08-23,UHT-milk,2014,8,23,5
4540,2014-08-23,fruit/vegetable juice,2014,8,23,5
3817,2014-08-23,domestic eggs,2014,8,23,5
1466,2014-08-23,bottled water,2014,8,23,5
1398,2014-08-23,domestic eggs,2014,8,23,5
1882,2014-08-23,grapes,2014,8,23,5
1522,2014-08-23,yogurt,2014,8,23,5
1365,2014-08-23,frozen fruits,2014,8,23,5
3817,2014-08-23,sugar,2014,8,23,5
1026,2014-08-23,yogurt,2014,8,23,5
3817,2014-08-23,chicken,2014,8,23,5
1365,2014-08-23,sausage,2014,8,23,5
1026,2014-08-23,citrus fruit,2014,8,23,5
1522,2014-08-23,newspapers,2014,8,23,5
1416,2014-08-23,sliced cheese,2014,8,23,5
1639,2014-08-23,ham,2014,8,23,5
1398,2014-08-23,specialty chocolate,2014,8,23,5
3830,2014-08-23,sausage,2014,8,23,5
1010,2014-08-23,bottled water,2014,8,23,5
1696,2014-08-23,domestic eggs,2014,8,23,5
1498,2014-08-23,long life bakery product,2014,8,23,5
3872,2014-08-23,yogurt,2014,8,23,5
1882,2014-08-23,other vegetables,2014,8,23,5
1124,2014-08-23,yogurt,2014,8,23,5
1466,2014-08-23,ice cream,2014,8,23,5
1428,2014-08-23,margarine,2014,8,23,5
4540,2014-08-23,beef,2014,8,23,5
2531,2014-08-24,cereals,2014,8,24,6
4146,2014-08-24,brown bread,2014,8,24,6
4340,2014-08-24,skin care,2014,8,24,6
2769,2014-08-24,rolls/buns,2014,8,24,6
2858,2014-08-24,packaged fruit/vegetables,2014,8,24,6
4199,2014-08-24,margarine,2014,8,24,6
1578,2014-08-24,citrus fruit,2014,8,24,6
4138,2014-08-24,processed cheese,2014,8,24,6
2476,2014-08-24,coffee,2014,8,24,6
4199,2014-08-24,baking powder,2014,8,24,6
4218,2014-08-24,dish cleaner,2014,8,24,6
4190,2014-08-24,flower (seeds),2014,8,24,6
3619,2014-08-24,soda,2014,8,24,6
4720,2014-08-24,soft cheese,2014,8,24,6
1677,2014-08-24,seasonal products,2014,8,24,6
3305,2014-08-24,shopping bags,2014,8,24,6
2769,2014-08-24,roll products ,2014,8,24,6
2858,2014-08-24,detergent,2014,8,24,6
3206,2014-08-24,canned vegetables,2014,8,24,6
2432,2014-08-24,brown bread,2014,8,24,6
1180,2014-08-24,white bread,2014,8,24,6
2912,2014-08-24,candles,2014,8,24,6
3305,2014-08-24,whole milk,2014,8,24,6
4002,2014-08-24,butter milk,2014,8,24,6
4002,2014-08-24,pork,2014,8,24,6
1180,2014-08-24,citrus fruit,2014,8,24,6
3206,2014-08-24,long life bakery product,2014,8,24,6
2912,2014-08-24,beef,2014,8,24,6
4146,2014-08-24,whole milk,2014,8,24,6
2769,2014-08-24,pork,2014,8,24,6
2858,2014-08-24,grapes,2014,8,24,6
4199,2014-08-24,beef,2014,8,24,6
1578,2014-08-24,napkins,2014,8,24,6
4340,2014-08-24,other vegetables,2014,8,24,6
2531,2014-08-24,herbs,2014,8,24,6
2476,2014-08-24,pip fruit,2014,8,24,6
2432,2014-08-24,whole milk,2014,8,24,6
4218,2014-08-24,soda,2014,8,24,6
4190,2014-08-24,chicken,2014,8,24,6
3619,2014-08-24,tropical fruit,2014,8,24,6
4720,2014-08-24,UHT-milk,2014,8,24,6
1677,2014-08-24,yogurt,2014,8,24,6
4138,2014-08-24,beef,2014,8,24,6
3717,2014-08-25,soda,2014,8,25,0
3974,2014-08-25,bottled water,2014,8,25,0
2979,2014-08-25,whole milk,2014,8,25,0
2213,2014-08-25,white bread,2014,8,25,0
3801,2014-08-25,frozen vegetables,2014,8,25,0
1793,2014-08-25,hard cheese,2014,8,25,0
3701,2014-08-25,pet care,2014,8,25,0
2301,2014-08-25,domestic eggs,2014,8,25,0
1443,2014-08-25,bottled water,2014,8,25,0
1383,2014-08-25,rolls/buns,2014,8,25,0
1905,2014-08-25,yogurt,2014,8,25,0
4147,2014-08-25,napkins,2014,8,25,0
2925,2014-08-25,salt,2014,8,25,0
4571,2014-08-25,dessert,2014,8,25,0
1443,2014-08-25,dessert,2014,8,25,0
2209,2014-08-25,napkins,2014,8,25,0
1905,2014-08-25,chewing gum,2014,8,25,0
3801,2014-08-25,pot plants,2014,8,25,0
3801,2014-08-25,pastry,2014,8,25,0
2209,2014-08-25,photo/film,2014,8,25,0
4381,2014-08-25,rolls/buns,2014,8,25,0
3898,2014-08-25,newspapers,2014,8,25,0
3531,2014-08-25,spread cheese,2014,8,25,0
3801,2014-08-25,rolls/buns,2014,8,25,0
1279,2014-08-25,soda,2014,8,25,0
3876,2014-08-25,other vegetables,2014,8,25,0
3846,2014-08-25,meat,2014,8,25,0
4980,2014-08-25,meat,2014,8,25,0
1279,2014-08-25,chicken,2014,8,25,0
3876,2014-08-25,grapes,2014,8,25,0
4381,2014-08-25,specialty chocolate,2014,8,25,0
3701,2014-08-25,dish cleaner,2014,8,25,0
1793,2014-08-25,beef,2014,8,25,0
1443,2014-08-25,tropical fruit,2014,8,25,0
2213,2014-08-25,yogurt,2014,8,25,0
3531,2014-08-25,white wine,2014,8,25,0
3974,2014-08-25,whole milk,2014,8,25,0
3717,2014-08-25,tropical fruit,2014,8,25,0
2301,2014-08-25,yogurt,2014,8,25,0
1383,2014-08-25,other vegetables,2014,8,25,0
3898,2014-08-25,beef,2014,8,25,0
4147,2014-08-25,whole milk,2014,8,25,0
2925,2014-08-25,female sanitary products,2014,8,25,0
4571,2014-08-25,UHT-milk,2014,8,25,0
3846,2014-08-25,dessert,2014,8,25,0
2979,2014-08-25,pip fruit,2014,8,25,0
4980,2014-08-25,domestic eggs,2014,8,25,0
3489,2014-08-26,margarine,2014,8,26,1
2029,2014-08-26,whole milk,2014,8,26,1
2293,2014-08-26,salty snack,2014,8,26,1
2079,2014-08-26,domestic eggs,2014,8,26,1
3573,2014-08-26,frozen meals,2014,8,26,1
4379,2014-08-26,salty snack,2014,8,26,1
4464,2014-08-26,other vegetables,2014,8,26,1
1094,2014-08-26,other vegetables,2014,8,26,1
2390,2014-08-26,other vegetables,2014,8,26,1
4814,2014-08-26,long life bakery product,2014,8,26,1
3662,2014-08-26,beverages,2014,8,26,1
4828,2014-08-26,fruit/vegetable juice,2014,8,26,1
4455,2014-08-26,soda,2014,8,26,1
1393,2014-08-26,red/blush wine,2014,8,26,1
1393,2014-08-26,pastry,2014,8,26,1
1731,2014-08-26,other vegetables,2014,8,26,1
3489,2014-08-26,long life bakery product,2014,8,26,1
2488,2014-08-26,other vegetables,2014,8,26,1
4652,2014-08-26,chocolate,2014,8,26,1
2488,2014-08-26,newspapers,2014,8,26,1
4652,2014-08-26,butter,2014,8,26,1
2400,2014-08-26,domestic eggs,2014,8,26,1
2293,2014-08-26,house keeping products,2014,8,26,1
3489,2014-08-26,coffee,2014,8,26,1
1731,2014-08-26,processed cheese,2014,8,26,1
2390,2014-08-26,jam,2014,8,26,1
2400,2014-08-26,pip fruit,2014,8,26,1
3190,2014-08-26,kitchen towels,2014,8,26,1
4652,2014-08-26,frozen fish,2014,8,26,1
4944,2014-08-26,dishes,2014,8,26,1
4091,2014-08-26,rolls/buns,2014,8,26,1
1748,2014-08-26,bottled beer,2014,8,26,1
3529,2014-08-26,yogurt,2014,8,26,1
3137,2014-08-26,beef,2014,8,26,1
1209,2014-08-26,ham,2014,8,26,1
2488,2014-08-26,turkey,2014,8,26,1
4652,2014-08-26,yogurt,2014,8,26,1
2400,2014-08-26,white bread,2014,8,26,1
4814,2014-08-26,grapes,2014,8,26,1
4379,2014-08-26,rolls/buns,2014,8,26,1
2390,2014-08-26,other vegetables,2014,8,26,1
1094,2014-08-26,chocolate marshmallow,2014,8,26,1
4464,2014-08-26,candy,2014,8,26,1
4828,2014-08-26,frozen vegetables,2014,8,26,1
4091,2014-08-26,cream cheese ,2014,8,26,1
2079,2014-08-26,turkey,2014,8,26,1
3573,2014-08-26,yogurt,2014,8,26,1
1209,2014-08-26,brown bread,2014,8,26,1
3137,2014-08-26,UHT-milk,2014,8,26,1
1748,2014-08-26,butter,2014,8,26,1
3190,2014-08-26,butter milk,2014,8,26,1
4455,2014-08-26,root vegetables,2014,8,26,1
3529,2014-08-26,root vegetables,2014,8,26,1
3489,2014-08-26,yogurt,2014,8,26,1
2488,2014-08-26,bottled water,2014,8,26,1
2029,2014-08-26,sugar,2014,8,26,1
2293,2014-08-26,shopping bags,2014,8,26,1
4944,2014-08-26,meat,2014,8,26,1
3662,2014-08-26,other vegetables,2014,8,26,1
1266,2014-08-27,sliced cheese,2014,8,27,2
2590,2014-08-27,snack products,2014,8,27,2
4899,2014-08-27,rolls/buns,2014,8,27,2
3539,2014-08-27,fruit/vegetable juice,2014,8,27,2
2731,2014-08-27,newspapers,2014,8,27,2
1589,2014-08-27,root vegetables,2014,8,27,2
1417,2014-08-27,other vegetables,2014,8,27,2
4108,2014-08-27,domestic eggs,2014,8,27,2
2689,2014-08-27,curd,2014,8,27,2
2737,2014-08-27,domestic eggs,2014,8,27,2
2036,2014-08-27,onions,2014,8,27,2
2142,2014-08-27,waffles,2014,8,27,2
4787,2014-08-27,fruit/vegetable juice,2014,8,27,2
2978,2014-08-27,liquor,2014,8,27,2
4877,2014-08-27,salty snack,2014,8,27,2
2142,2014-08-27,Instant food products,2014,8,27,2
4787,2014-08-27,candles,2014,8,27,2
4899,2014-08-27,Instant food products,2014,8,27,2
4840,2014-08-27,long life bakery product,2014,8,27,2
2074,2014-08-27,candy,2014,8,27,2
4877,2014-08-27,shopping bags,2014,8,27,2
4855,2014-08-27,rolls/buns,2014,8,27,2
2737,2014-08-27,frozen vegetables,2014,8,27,2
2978,2014-08-27,pot plants,2014,8,27,2
1010,2014-08-27,frankfurter,2014,8,27,2
2737,2014-08-27,root vegetables,2014,8,27,2
2978,2014-08-27,pasta,2014,8,27,2
4877,2014-08-27,root vegetables,2014,8,27,2
4840,2014-08-27,onions,2014,8,27,2
1266,2014-08-27,other vegetables,2014,8,27,2
4899,2014-08-27,root vegetables,2014,8,27,2
3539,2014-08-27,white wine,2014,8,27,2
2731,2014-08-27,whole milk,2014,8,27,2
4558,2014-08-27,other vegetables,2014,8,27,2
1589,2014-08-27,hamburger meat,2014,8,27,2
1417,2014-08-27,UHT-milk,2014,8,27,2
4108,2014-08-27,specialty chocolate,2014,8,27,2
2590,2014-08-27,tropical fruit,2014,8,27,2
2689,2014-08-27,canned fish,2014,8,27,2
2074,2014-08-27,other vegetables,2014,8,27,2
2036,2014-08-27,ice cream,2014,8,27,2
4558,2014-08-27,UHT-milk,2014,8,27,2
1010,2014-08-27,bottled water,2014,8,27,2
4855,2014-08-27,whole milk,2014,8,27,2
1501,2014-08-28,butter,2014,8,28,3
4764,2014-08-28,domestic eggs,2014,8,28,3
1233,2014-08-28,rolls/buns,2014,8,28,3
1969,2014-08-28,bottled beer,2014,8,28,3
3511,2014-08-28,citrus fruit,2014,8,28,3
4637,2014-08-28,rolls/buns,2014,8,28,3
1451,2014-08-28,bottled water,2014,8,28,3
2812,2014-08-28,whipped/sour cream,2014,8,28,3
1078,2014-08-28,soda,2014,8,28,3
3277,2014-08-28,yogurt,2014,8,28,3
3663,2014-08-28,margarine,2014,8,28,3
4534,2014-08-28,other vegetables,2014,8,28,3
3684,2014-08-28,butter,2014,8,28,3
4723,2014-08-28,rice,2014,8,28,3
1621,2014-08-28,butter milk,2014,8,28,3
4931,2014-08-28,cream cheese ,2014,8,28,3
4398,2014-08-28,canned beer,2014,8,28,3
4991,2014-08-28,other vegetables,2014,8,28,3
4318,2014-08-28,butter milk,2014,8,28,3
1469,2014-08-28,salty snack,2014,8,28,3
1451,2014-08-28,kitchen towels,2014,8,28,3
1935,2014-08-28,whole milk,2014,8,28,3
1722,2014-08-28,whole milk,2014,8,28,3
4931,2014-08-28,fruit/vegetable juice,2014,8,28,3
1621,2014-08-28,photo/film,2014,8,28,3
2849,2014-08-28,napkins,2014,8,28,3
2661,2014-08-28,napkins,2014,8,28,3
4167,2014-08-28,fruit/vegetable juice,2014,8,28,3
4832,2014-08-28,bottled beer,2014,8,28,3
2388,2014-08-28,chewing gum,2014,8,28,3
1451,2014-08-28,processed cheese,2014,8,28,3
4764,2014-08-28,whipped/sour cream,2014,8,28,3
2441,2014-08-28,hard cheese,2014,8,28,3
4764,2014-08-28,vinegar,2014,8,28,3
2849,2014-08-28,bottled water,2014,8,28,3
2661,2014-08-28,rolls/buns,2014,8,28,3
4167,2014-08-28,detergent,2014,8,28,3
4832,2014-08-28,shopping bags,2014,8,28,3
2388,2014-08-28,salty snack,2014,8,28,3
3277,2014-08-28,hygiene articles,2014,8,28,3
3663,2014-08-28,sugar,2014,8,28,3
3329,2014-08-28,yogurt,2014,8,28,3
1252,2014-08-28,other vegetables,2014,8,28,3
2298,2014-08-28,yogurt,2014,8,28,3
1511,2014-08-28,curd,2014,8,28,3
4534,2014-08-28,tropical fruit,2014,8,28,3
1078,2014-08-28,chicken,2014,8,28,3
3684,2014-08-28,root vegetables,2014,8,28,3
4723,2014-08-28,root vegetables,2014,8,28,3
4931,2014-08-28,yogurt,2014,8,28,3
4991,2014-08-28,whole milk,2014,8,28,3
1722,2014-08-28,tropical fruit,2014,8,28,3
1252,2014-08-28,grapes,2014,8,28,3
4017,2014-08-28,soda,2014,8,28,3
1511,2014-08-28,bottled water,2014,8,28,3
4011,2014-08-28,oil,2014,8,28,3
1935,2014-08-28,pip fruit,2014,8,28,3
4337,2014-08-28,sausage,2014,8,28,3
2857,2014-08-28,beef,2014,8,28,3
4397,2014-08-28,root vegetables,2014,8,28,3
3282,2014-08-28,sausage,2014,8,28,3
1737,2014-08-28,sausage,2014,8,28,3
2441,2014-08-28,canned beer,2014,8,28,3
4017,2014-08-28,soda,2014,8,28,3
3663,2014-08-28,pork,2014,8,28,3
3277,2014-08-28,grapes,2014,8,28,3
1621,2014-08-28,sugar,2014,8,28,3
2298,2014-08-28,root vegetables,2014,8,28,3
4011,2014-08-28,other vegetables,2014,8,28,3
1935,2014-08-28,tropical fruit,2014,8,28,3
4337,2014-08-28,cream cheese ,2014,8,28,3
4318,2014-08-28,cream cheese ,2014,8,28,3
4397,2014-08-28,shopping bags,2014,8,28,3
3282,2014-08-28,margarine,2014,8,28,3
1737,2014-08-28,detergent,2014,8,28,3
2441,2014-08-28,shopping bags,2014,8,28,3
3329,2014-08-28,whole milk,2014,8,28,3
1469,2014-08-28,coffee,2014,8,28,3
2857,2014-08-28,coffee,2014,8,28,3
4637,2014-08-28,herbs,2014,8,28,3
1233,2014-08-28,other vegetables,2014,8,28,3
3511,2014-08-28,hamburger meat,2014,8,28,3
1969,2014-08-28,other vegetables,2014,8,28,3
1451,2014-08-28,tropical fruit,2014,8,28,3
4764,2014-08-28,tropical fruit,2014,8,28,3
1501,2014-08-28,curd,2014,8,28,3
4398,2014-08-28,onions,2014,8,28,3
2812,2014-08-28,brown bread,2014,8,28,3
1866,2014-08-29,yogurt,2014,8,29,4
1366,2014-08-29,sweet spreads,2014,8,29,4
1099,2014-08-29,instant coffee,2014,8,29,4
1150,2014-08-29,berries,2014,8,29,4
4692,2014-08-29,root vegetables,2014,8,29,4
4584,2014-08-29,whole milk,2014,8,29,4
3759,2014-08-29,shopping bags,2014,8,29,4
1307,2014-08-29,sugar,2014,8,29,4
4034,2014-08-29,specialty bar,2014,8,29,4
3480,2014-08-29,baking powder,2014,8,29,4
1661,2014-08-29,frozen fruits,2014,8,29,4
2770,2014-08-29,pip fruit,2014,8,29,4
4297,2014-08-29,other vegetables,2014,8,29,4
3377,2014-08-29,ice cream,2014,8,29,4
3011,2014-08-29,bottled water,2014,8,29,4
1866,2014-08-29,whole milk,2014,8,29,4
2457,2014-08-29,soda,2014,8,29,4
2770,2014-08-29,soda,2014,8,29,4
4297,2014-08-29,whole milk,2014,8,29,4
4297,2014-08-29,frankfurter,2014,8,29,4
1866,2014-08-29,chocolate,2014,8,29,4
3377,2014-08-29,pip fruit,2014,8,29,4
1099,2014-08-29,root vegetables,2014,8,29,4
1150,2014-08-29,pip fruit,2014,8,29,4
4692,2014-08-29,citrus fruit,2014,8,29,4
1366,2014-08-29,other vegetables,2014,8,29,4
3759,2014-08-29,newspapers,2014,8,29,4
3011,2014-08-29,sugar,2014,8,29,4
4034,2014-08-29,citrus fruit,2014,8,29,4
2457,2014-08-29,other vegetables,2014,8,29,4
3480,2014-08-29,flour,2014,8,29,4
1307,2014-08-29,whole milk,2014,8,29,4
1661,2014-08-29,tropical fruit,2014,8,29,4
4584,2014-08-29,citrus fruit,2014,8,29,4
4217,2014-08-30,curd,2014,8,30,5
1782,2014-08-30,other vegetables,2014,8,30,5
2266,2014-08-30,brown bread,2014,8,30,5
3277,2014-08-30,beef,2014,8,30,5
1421,2014-08-30,soda,2014,8,30,5
1964,2014-08-30,pickled vegetables,2014,8,30,5
2996,2014-08-30,house keeping products,2014,8,30,5
